"Date"	"Time"	"Global_active_power"	"Global_reactive_power"	"Voltage"	"Global_intensity"	"Sub_metering_1"	"Sub_metering_2"	"Sub_metering_3"	"day"	"Month"	"Hour"	"year"	"detection"
"815062"	"4/7/2008"	"17:45:00"	1.49755	0.352	236.58	17.8	37	1	18	"Friday"	7	17	2008	"Normal"
"815063"	"4/7/2008"	"17:46:00"	1.5241	0.352	236.49	17.8	37	1	17	"Friday"	7	17	2008	"Normal"
"815064"	"4/7/2008"	"17:47:00"	1.55055	0.356	237.14	17.8	37	1	18	"Friday"	7	17	2008	"Normal"
"815065"	"4/7/2008"	"17:48:00"	1.29	0.352	236.84	18.2	38	2	18	"Friday"	7	17	2008	"Normal"
"815066"	"4/7/2008"	"17:49:00"	1.59975	0.352	236.94	19	37	1	18	"Friday"	7	17	2008	"Normal"
"815067"	"4/7/2008"	"17:50:00"	1.6235	0.356	237.38	18	37	1	14	"Friday"	7	17	2008	"Normal"
"815068"	"4/7/2008"	"17:51:00"	1.286	0.368	239.01	14.6	37	1	1	"Friday"	7	17	2008	"Normal"
"815069"	"4/7/2008"	"17:52:00"	1.288	0.364	238.36	14.6	38	1	0	"Friday"	7	17	2008	"Normal"
"815070"	"4/7/2008"	"17:53:00"	1.296	0.366	238.81	14.6	37	1	1	"Friday"	7	17	2008	"Normal"
"815071"	"4/7/2008"	"17:54:00"	1.6459	0.39	241.08	5.4	1	2	0	"Friday"	7	17	2008	"Normal"
"815072"	"4/7/2008"	"17:55:00"	1.64155	0.382	240.49	5.4	0	1	1	"Friday"	7	17	2008	"Normal"
"815073"	"4/7/2008"	"17:56:00"	1.292	0.384	241.09	5.4	0	1	1	"Friday"	7	17	2008	"Normal"
"815074"	"4/7/2008"	"17:57:00"	1.288	0.394	239.99	5.4	1	1	0	"Friday"	7	17	2008	"Normal"
"815075"	"4/7/2008"	"17:58:00"	1.264	0.404	240.97	5.6	0	1	1	"Friday"	7	17	2008	"Normal"
"815076"	"4/7/2008"	"17:59:00"	1.272	0.38	241.04	5.4	0	2	1	"Friday"	7	17	2008	"Normal"
"815077"	"4/7/2008"	"18:00:00"	1.61975	0.378	241.42	5.4	0	1	0	"Friday"	7	18	2008	"Normal"
"815078"	"4/7/2008"	"18:01:00"	1.188	0.378	241.16	5.4	0	1	1	"Friday"	7	18	2008	"Normal"
"815079"	"4/7/2008"	"18:02:00"	1.182	0.382	241.57	4.6	0	1	1	"Friday"	7	18	2008	"Normal"
"815080"	"4/7/2008"	"18:03:00"	1.60425	0.384	241.67	4.2	0	1	0	"Friday"	7	18	2008	"Normal"
"815081"	"4/7/2008"	"18:04:00"	1.60185	0.384	241.61	4.2	0	2	1	"Friday"	7	18	2008	"Normal"
"815082"	"4/7/2008"	"18:05:00"	1.312	0.382	241.35	4.2	0	1	1	"Friday"	7	18	2008	"Normal"
"815083"	"4/7/2008"	"18:06:00"	1.6012	0.382	241.26	4.2	0	1	0	"Friday"	7	18	2008	"Normal"
"815084"	"4/7/2008"	"18:07:00"	1.296	0.374	240.1	4.2	0	1	1	"Friday"	7	18	2008	"Normal"
"815085"	"4/7/2008"	"18:08:00"	1.597	0.372	239.8	4.2	0	1	1	"Friday"	7	18	2008	"Normal"
"815086"	"4/7/2008"	"18:09:00"	1.5951	0.37	239.52	4.2	0	1	0	"Friday"	7	18	2008	"Normal"
"815087"	"4/7/2008"	"18:10:00"	1.29	0.37	239.34	4.2	0	2	1	"Friday"	7	18	2008	"Normal"
"815088"	"4/7/2008"	"18:11:00"	1.294	0.368	239.34	4.6	0	1	1	"Friday"	7	18	2008	"Normal"
"815089"	"4/7/2008"	"18:12:00"	1.288	0.37	239.69	4.6	0	1	0	"Friday"	7	18	2008	"Normal"
"815090"	"4/7/2008"	"18:13:00"	1.5778	0.368	239.17	4.8	0	1	1	"Friday"	7	18	2008	"Normal"
"815091"	"4/7/2008"	"18:14:00"	1.284	0.368	239.3	4.8	0	1	0	"Friday"	7	18	2008	"Normal"
"815092"	"4/7/2008"	"18:15:00"	1.54575	0.37	239.52	4.8	0	2	1	"Friday"	7	18	2008	"Normal"
"815093"	"4/7/2008"	"18:16:00"	1.5293	0.37	239.45	4.8	0	1	1	"Friday"	7	18	2008	"Normal"
"815094"	"4/7/2008"	"18:17:00"	1.22	0.372	239.93	4.8	0	1	0	"Friday"	7	18	2008	"Normal"
"815095"	"4/7/2008"	"18:18:00"	1.51965	0.376	240.36	4.8	0	1	1	"Friday"	7	18	2008	"Normal"
"815096"	"4/7/2008"	"18:19:00"	1.523	0.376	240.44	4.8	0	1	1	"Friday"	7	18	2008	"Normal"
"815097"	"4/7/2008"	"18:20:00"	1.52625	0.382	240.96	4.4	0	1	0	"Friday"	7	18	2008	"Normal"
"815098"	"4/7/2008"	"18:21:00"	1.32	0.378	240.61	4.4	0	2	1	"Friday"	7	18	2008	"Normal"
"815099"	"4/7/2008"	"18:22:00"	1.5321	0.454	240.15	6.4	0	1	7	"Friday"	7	18	2008	"Normal"
"815100"	"4/7/2008"	"18:23:00"	1.316	0.496	239.54	7.8	0	1	11	"Friday"	7	18	2008	"Normal"
"815101"	"4/7/2008"	"18:24:00"	1.314	0.492	239.26	8	0	1	13	"Friday"	7	18	2008	"Normal"
"815102"	"4/7/2008"	"18:25:00"	1.318	0.49	239.08	8	0	1	12	"Friday"	7	18	2008	"Normal"
"815103"	"4/7/2008"	"18:26:00"	1.318	0.49	239.16	8	0	2	13	"Friday"	7	18	2008	"Normal"
"815104"	"4/7/2008"	"18:27:00"	1.53515	0.484	238.37	7.8	0	1	13	"Friday"	7	18	2008	"Normal"
"815105"	"4/7/2008"	"18:28:00"	1.53515	0.52	238.82	7.2	0	1	12	"Friday"	7	18	2008	"Normal"
"815106"	"4/7/2008"	"18:29:00"	1.286	0.372	240.17	2.8	0	1	1	"Friday"	7	18	2008	"Normal"
"815107"	"4/7/2008"	"18:30:00"	1.292	0.37	240.07	2.6	0	1	0	"Friday"	7	18	2008	"Normal"
"815108"	"4/7/2008"	"18:31:00"	1.5354	0.37	239.69	2.4	0	2	1	"Friday"	7	18	2008	"Normal"
"815109"	"4/7/2008"	"18:32:00"	1.53535	0.372	239.87	2.4	0	1	0	"Friday"	7	18	2008	"Normal"
"815110"	"4/7/2008"	"18:33:00"	1.498	0.372	240.03	2.4	0	1	1	"Friday"	7	18	2008	"Normal"
"815111"	"4/7/2008"	"18:34:00"	1.55395	0.372	240.14	2.4	0	1	1	"Friday"	7	18	2008	"Normal"
"815112"	"4/7/2008"	"18:35:00"	1.876	0.37	239.64	2.4	0	1	0	"Friday"	7	18	2008	"Normal"
"815113"	"4/7/2008"	"18:36:00"	1.888	0.372	240.06	2.4	0	1	1	"Friday"	7	18	2008	"Normal"
"815114"	"4/7/2008"	"18:37:00"	1.59835	0.376	240.77	2.4	0	2	1	"Friday"	7	18	2008	"Normal"
"815115"	"4/7/2008"	"18:38:00"	1.488	0.376	240.7	2.4	0	1	0	"Friday"	7	18	2008	"Normal"
"815116"	"4/7/2008"	"18:39:00"	1.60205	0.38	241.5	2.4	0	1	1	"Friday"	7	18	2008	"Normal"
"815117"	"4/7/2008"	"18:40:00"	1.202	0.382	241.8	2.4	0	1	1	"Friday"	7	18	2008	"Normal"
"815118"	"4/7/2008"	"18:41:00"	1.60515	0.384	242.11	2.4	0	1	0	"Friday"	7	18	2008	"Normal"
"815119"	"4/7/2008"	"18:42:00"	1.60775	0.386	242.39	2.4	0	2	1	"Friday"	7	18	2008	"Normal"
"815120"	"4/7/2008"	"18:43:00"	1.61	0.386	242.46	2.4	0	1	1	"Friday"	7	18	2008	"Normal"
"815121"	"4/7/2008"	"18:44:00"	1.61205	0.382	241.77	2.4	0	1	0	"Friday"	7	18	2008	"Normal"
"815122"	"4/7/2008"	"18:45:00"	1.368	0.386	242.2	2.4	0	1	1	"Friday"	7	18	2008	"Normal"
"815123"	"4/7/2008"	"18:46:00"	1.37	0.382	241.93	2.6	0	1	1	"Friday"	7	18	2008	"Normal"
"815124"	"4/7/2008"	"18:47:00"	1.374	0.374	241.05	2.8	0	2	0	"Friday"	7	18	2008	"Normal"
"815125"	"4/7/2008"	"18:48:00"	1.6158	0.372	240.89	2.8	0	1	1	"Friday"	7	18	2008	"Normal"
"815126"	"4/7/2008"	"18:49:00"	1.364	0.376	241.41	2.8	0	1	1	"Friday"	7	18	2008	"Normal"
"815127"	"4/7/2008"	"18:50:00"	1.456	0.37	240.37	2.8	0	1	0	"Friday"	7	18	2008	"Normal"
"815128"	"4/7/2008"	"18:51:00"	1.464	0.37	240.48	2.8	0	1	1	"Friday"	7	18	2008	"Normal"
"815129"	"4/7/2008"	"18:52:00"	1.454	0.372	240.53	2.8	0	1	0	"Friday"	7	18	2008	"Normal"
"815130"	"4/7/2008"	"18:53:00"	1.6356	0.374	241.14	2.8	0	2	1	"Friday"	7	18	2008	"Normal"
"815131"	"4/7/2008"	"18:54:00"	1.63995	0.372	240.64	2.8	0	1	1	"Friday"	7	18	2008	"Normal"
"815132"	"4/7/2008"	"18:55:00"	1.64445	0.378	241.62	2.8	0	1	0	"Friday"	7	18	2008	"Normal"
"815133"	"4/7/2008"	"18:56:00"	1.448	0.378	241.55	2.8	0	1	1	"Friday"	7	18	2008	"Normal"
"815134"	"4/7/2008"	"18:57:00"	1.45	0.38	242.03	2.8	0	1	1	"Friday"	7	18	2008	"Normal"
"815135"	"4/7/2008"	"18:58:00"	1.6598	0.372	240.71	2.8	0	2	0	"Friday"	7	18	2008	"Normal"
"815136"	"4/7/2008"	"18:59:00"	1.446	0.37	240.31	2.8	0	1	1	"Friday"	7	18	2008	"Normal"
"815137"	"4/7/2008"	"19:00:00"	1.66585	0.378	241.53	2.8	0	1	1	"Friday"	7	19	2008	"Normal"
"815138"	"4/7/2008"	"19:01:00"	1.738	0.374	240.93	2.8	0	1	0	"Friday"	7	19	2008	"Normal"
"815139"	"4/7/2008"	"19:02:00"	1.742	0.37	240.4	2.8	0	1	1	"Friday"	7	19	2008	"Normal"
"815140"	"4/7/2008"	"19:03:00"	1.73	0.378	241.66	2.8	0	1	1	"Friday"	7	19	2008	"Normal"
"815141"	"4/7/2008"	"19:04:00"	1.724	0.376	241.16	2.8	0	2	0	"Friday"	7	19	2008	"Normal"
"815142"	"4/7/2008"	"19:05:00"	1.722	0.374	241.03	2.8	0	1	1	"Friday"	7	19	2008	"Normal"
"815143"	"4/7/2008"	"19:06:00"	1.72815	0.382	242.19	2.8	0	1	1	"Friday"	7	19	2008	"Normal"
"815144"	"4/7/2008"	"19:07:00"	1.73925	0.376	241.28	2.8	0	1	0	"Friday"	7	19	2008	"Normal"
"815145"	"4/7/2008"	"19:08:00"	1.7495	0.38	241.95	2.8	0	1	1	"Friday"	7	19	2008	"Normal"
"815146"	"4/7/2008"	"19:09:00"	1.56	0.38	241.87	2.8	0	2	1	"Friday"	7	19	2008	"Normal"
"815147"	"4/7/2008"	"19:10:00"	1.284	0.382	242.11	2.8	0	1	0	"Friday"	7	19	2008	"Normal"
"815148"	"4/7/2008"	"19:11:00"	1.756	0.382	242.31	2.8	0	1	1	"Friday"	7	19	2008	"Normal"
"815149"	"4/7/2008"	"19:12:00"	1.238	0.378	241.72	2.8	0	1	1	"Friday"	7	19	2008	"Normal"
"815150"	"4/7/2008"	"19:13:00"	1.206	0.378	241.46	3	0	1	0	"Friday"	7	19	2008	"Normal"
"815151"	"4/7/2008"	"19:14:00"	1.73195	0.382	242.34	2.8	0	2	1	"Friday"	7	19	2008	"Normal"
"815152"	"4/7/2008"	"19:15:00"	1.7155	0.378	241.65	2.8	0	1	1	"Friday"	7	19	2008	"Normal"
"815153"	"4/7/2008"	"19:16:00"	1.69875	0.376	241.33	2.8	0	1	0	"Friday"	7	19	2008	"Normal"
"815154"	"4/7/2008"	"19:17:00"	1.6819	0.378	241.69	2.8	0	1	1	"Friday"	7	19	2008	"Normal"
"815155"	"4/7/2008"	"19:18:00"	1.394	0.378	241.72	2.8	0	1	1	"Friday"	7	19	2008	"Normal"
"815156"	"4/7/2008"	"19:19:00"	1.68505	0.376	241.38	2.8	0	1	0	"Friday"	7	19	2008	"Normal"
"815157"	"4/7/2008"	"19:20:00"	1.6905	0.374	241.18	2.8	0	2	1	"Friday"	7	19	2008	"Normal"
"815158"	"4/7/2008"	"19:21:00"	1.69375	0.372	240.87	2.8	0	1	0	"Friday"	7	19	2008	"Normal"
"815159"	"4/7/2008"	"19:22:00"	1.422	0.374	241.14	2.8	0	1	1	"Friday"	7	19	2008	"Normal"
"815160"	"4/7/2008"	"19:23:00"	1.70055	0.38	241.94	2.8	0	1	1	"Friday"	7	19	2008	"Normal"
"815161"	"4/7/2008"	"19:24:00"	1.398	0.384	242.52	2.8	0	1	0	"Friday"	7	19	2008	"Normal"
"815162"	"4/7/2008"	"19:25:00"	1.69945	0.386	242.88	2.8	0	2	1	"Friday"	7	19	2008	"Normal"
"815163"	"4/7/2008"	"19:26:00"	1.69715	0.384	242.49	2.8	0	1	1	"Friday"	7	19	2008	"Normal"
"815164"	"4/7/2008"	"19:27:00"	1.69495	0.454	241.75	4.6	0	1	6	"Friday"	7	19	2008	"Normal"
"815165"	"4/7/2008"	"19:28:00"	1.312	0.516	241.3	5.6	0	1	12	"Friday"	7	19	2008	"Normal"
"815166"	"4/7/2008"	"19:29:00"	1.394	0.518	241.49	5.8	0	1	12	"Friday"	7	19	2008	"Normal"
"815167"	"4/7/2008"	"19:30:00"	1.69285	0.558	241.04	6.4	0	1	13	"Friday"	7	19	2008	"Normal"
"815168"	"4/7/2008"	"19:31:00"	1.476	0.516	241.33	5.8	0	2	13	"Friday"	7	19	2008	"Normal"
"815169"	"4/7/2008"	"19:32:00"	1.466	0.522	241.86	5.4	0	1	13	"Friday"	7	19	2008	"Normal"
"815170"	"4/7/2008"	"19:33:00"	1.46	0.428	242.37	3.4	0	1	5	"Friday"	7	19	2008	"Normal"
"815171"	"4/7/2008"	"19:34:00"	1.69245	0.39	242.82	2.4	0	1	0	"Friday"	7	19	2008	"Normal"
"815172"	"4/7/2008"	"19:35:00"	1.69245	0.404	241.87	2.6	0	1	1	"Friday"	7	19	2008	"Normal"
"815173"	"4/7/2008"	"19:36:00"	1.456	0.378	241.01	2.4	0	2	1	"Friday"	7	19	2008	"Normal"
"815174"	"4/7/2008"	"19:37:00"	1.46	0.386	242.01	2.4	0	1	0	"Friday"	7	19	2008	"Normal"
"815175"	"4/7/2008"	"19:38:00"	1.69355	0.386	242.14	2.4	0	1	1	"Friday"	7	19	2008	"Normal"
"815176"	"4/7/2008"	"19:39:00"	1.466	0.386	242	2.4	0	1	1	"Friday"	7	19	2008	"Normal"
"815177"	"4/7/2008"	"19:40:00"	1.6942	0.384	242.04	2.4	0	1	0	"Friday"	7	19	2008	"Normal"
"815178"	"4/7/2008"	"19:41:00"	1.6873	0.38	241.35	2.4	0	1	1	"Friday"	7	19	2008	"Normal"
"815179"	"4/7/2008"	"19:42:00"	1.68145	0.382	241.52	2.4	0	2	1	"Friday"	7	19	2008	"Normal"
"815180"	"4/7/2008"	"19:43:00"	1.508	0.378	240.98	2.4	0	1	0	"Friday"	7	19	2008	"Normal"
"815181"	"4/7/2008"	"19:44:00"	1.202	0.376	240.77	2.4	0	1	1	"Friday"	7	19	2008	"Normal"
"815182"	"4/7/2008"	"19:45:00"	1.62855	0.38	241.5	2.4	0	1	1	"Friday"	7	19	2008	"Normal"
"815183"	"4/7/2008"	"19:46:00"	1.60385	0.374	240.48	2.4	0	1	0	"Friday"	7	19	2008	"Normal"
"815184"	"4/7/2008"	"19:47:00"	1.58405	0.37	239.65	2.4	0	2	1	"Friday"	7	19	2008	"Normal"
"815185"	"4/7/2008"	"19:48:00"	0.974	0.372	240.05	2.4	0	1	1	"Friday"	7	19	2008	"Normal"
"815186"	"4/7/2008"	"19:49:00"	1.5517	0.346	240.27	2.6	0	1	0	"Friday"	7	19	2008	"Normal"
"815187"	"4/7/2008"	"19:50:00"	0.994	0.322	240.54	2.8	0	1	1	"Friday"	7	19	2008	"Normal"
"815188"	"4/7/2008"	"19:51:00"	1.52015	0.326	241.08	2.8	0	1	1	"Friday"	7	19	2008	"Normal"
"815189"	"4/7/2008"	"19:52:00"	0.306	0.33	241.72	2.8	0	1	0	"Friday"	7	19	2008	"Normal"
"815190"	"4/7/2008"	"19:53:00"	0.306	0.33	241.62	2.8	0	2	1	"Friday"	7	19	2008	"Normal"
"815191"	"4/7/2008"	"19:54:00"	0.308	0.334	242.38	2.8	0	1	0	"Friday"	7	19	2008	"Normal"
"815192"	"4/7/2008"	"19:55:00"	0.306	0.332	242.23	2.8	0	1	1	"Friday"	7	19	2008	"Normal"
"815193"	"4/7/2008"	"19:56:00"	0.306	0.328	241.42	2.8	0	1	1	"Friday"	7	19	2008	"Normal"
"815194"	"4/7/2008"	"19:57:00"	1.3832	0.328	241.4	2.6	0	1	0	"Friday"	7	19	2008	"Normal"
"815195"	"4/7/2008"	"19:58:00"	0.306	0.334	242.45	2.8	0	2	1	"Friday"	7	19	2008	"Normal"
"815196"	"4/7/2008"	"19:59:00"	0.308	0.334	242.51	2.8	0	1	1	"Friday"	7	19	2008	"Normal"
"815197"	"4/7/2008"	"20:00:00"	1.3005	0.334	242.51	2.8	0	1	0	"Friday"	7	20	2008	"Normal"
"815198"	"4/7/2008"	"20:01:00"	1.27245	0.326	242.33	2.8	0	1	1	"Friday"	7	20	2008	"Normal"
"815199"	"4/7/2008"	"20:02:00"	1.2445	0.322	242.26	2.8	0	1	1	"Friday"	7	20	2008	"Normal"
"815200"	"4/7/2008"	"20:03:00"	0.336	0.322	242.45	2.8	0	1	0	"Friday"	7	20	2008	"Normal"
"815201"	"4/7/2008"	"20:04:00"	0.414	0.328	243.16	2.8	0	2	1	"Friday"	7	20	2008	"Normal"
"815202"	"4/7/2008"	"20:05:00"	1.1707	0.33	243.57	2.8	0	1	1	"Friday"	7	20	2008	"Normal"
"815203"	"4/7/2008"	"20:06:00"	0.408	0.328	243.35	2.8	0	1	0	"Friday"	7	20	2008	"Normal"
"815204"	"4/7/2008"	"20:07:00"	0.404	0.324	242.73	2.8	0	1	1	"Friday"	7	20	2008	"Normal"
"815205"	"4/7/2008"	"20:08:00"	1.10415	0.324	242.69	2.8	0	1	1	"Friday"	7	20	2008	"Normal"
"815206"	"4/7/2008"	"20:09:00"	1.07935	0.324	242.76	2.8	0	2	0	"Friday"	7	20	2008	"Normal"
"815207"	"4/7/2008"	"20:10:00"	0.398	0.326	243	2.8	0	1	1	"Friday"	7	20	2008	"Normal"
"815208"	"4/7/2008"	"20:11:00"	0.392	0.33	243.65	2.8	0	1	1	"Friday"	7	20	2008	"Normal"
"815209"	"4/7/2008"	"20:12:00"	1.00085	0.324	242.62	2.8	0	1	0	"Friday"	7	20	2008	"Normal"
"815210"	"4/7/2008"	"20:13:00"	0.97585	0.322	242.48	2.8	0	1	1	"Friday"	7	20	2008	"Normal"
"815211"	"4/7/2008"	"20:14:00"	0.9507	0.322	242.37	2.8	0	1	1	"Friday"	7	20	2008	"Normal"
"815212"	"4/7/2008"	"20:15:00"	0.456	0.324	242.51	2.8	0	2	0	"Friday"	7	20	2008	"Normal"
"815213"	"4/7/2008"	"20:16:00"	0.89905	0.33	243.04	2.8	0	1	1	"Friday"	7	20	2008	"Normal"
"815214"	"4/7/2008"	"20:17:00"	0.87165	0.372	242.71	2.4	0	1	1	"Friday"	7	20	2008	"Normal"
"815215"	"4/7/2008"	"20:18:00"	1.582	0.378	242.51	2.4	0	1	0	"Friday"	7	20	2008	"Normal"
"815216"	"4/7/2008"	"20:19:00"	1.852	0.378	242.45	2.4	0	1	1	"Friday"	7	20	2008	"Normal"
"815217"	"4/7/2008"	"20:20:00"	0.89305	0.38	242.58	2.4	0	1	1	"Friday"	7	20	2008	"Normal"
"815218"	"4/7/2008"	"20:21:00"	1.772	0.386	243.37	2.4	0	2	0	"Friday"	7	20	2008	"Normal"
"815219"	"4/7/2008"	"20:22:00"	0.90655	0.39	243.23	2.4	0	1	1	"Friday"	7	20	2008	"Normal"
"815220"	"4/7/2008"	"20:23:00"	0.91155	0.308	242.85	2	0	1	1	"Friday"	7	20	2008	"Normal"
"815221"	"4/7/2008"	"20:24:00"	0.91325	0.25	242.69	1.6	0	1	0	"Friday"	7	20	2008	"Normal"
"815222"	"4/7/2008"	"20:25:00"	0.25	0.254	243.32	1.6	0	1	1	"Friday"	7	20	2008	"Normal"
"815223"	"4/7/2008"	"20:26:00"	0.248	0.294	243.07	2.8	0	2	3	"Friday"	7	20	2008	"Normal"
"815224"	"4/7/2008"	"20:27:00"	0.88085	0.396	242.53	4.4	0	1	12	"Friday"	7	20	2008	"Normal"
"815225"	"4/7/2008"	"20:28:00"	0.8627	0.398	242.84	4.6	0	1	13	"Friday"	7	20	2008	"Normal"
"815226"	"4/7/2008"	"20:29:00"	0.84405	0.39	242.3	4.6	0	1	12	"Friday"	7	20	2008	"Normal"
"815227"	"4/7/2008"	"20:30:00"	0.826	0.382	241.8	5.2	0	1	13	"Friday"	7	20	2008	"Normal"
"815228"	"4/7/2008"	"20:31:00"	0.82275	0.424	242.3	5	0	2	13	"Friday"	7	20	2008	"Normal"
"815229"	"4/7/2008"	"20:32:00"	0.81955	0.71	240.27	11.6	0	1	13	"Friday"	7	20	2008	"Normal"
"815230"	"4/7/2008"	"20:33:00"	0.8177	0.332	242.64	4.4	0	1	1	"Friday"	7	20	2008	"Normal"
"815231"	"4/7/2008"	"20:34:00"	0.8237	0.252	242.93	1.8	0	1	1	"Friday"	7	20	2008	"Normal"
"815232"	"4/7/2008"	"20:35:00"	0.8598	0.256	243.65	1.8	0	1	1	"Friday"	7	20	2008	"Normal"
"815233"	"4/7/2008"	"20:36:00"	1.73	0.252	242.88	1.8	0	2	0	"Friday"	7	20	2008	"Normal"
"815234"	"4/7/2008"	"20:37:00"	0.528	0.256	243.68	1.8	0	1	1	"Friday"	7	20	2008	"Normal"
"815235"	"4/7/2008"	"20:38:00"	0.322	0.256	243.64	1.8	0	1	1	"Friday"	7	20	2008	"Normal"
"815236"	"4/7/2008"	"20:39:00"	0.9031	0.258	243.83	1.8	0	1	0	"Friday"	7	20	2008	"Normal"
"815237"	"4/7/2008"	"20:40:00"	0.426	0.256	243.7	1.8	0	1	1	"Friday"	7	20	2008	"Normal"
"815238"	"4/7/2008"	"20:41:00"	0.9165	0.256	243.89	1.8	0	2	1	"Friday"	7	20	2008	"Normal"
"815239"	"4/7/2008"	"20:42:00"	0.926	0.31	243.8	2	0	1	0	"Friday"	7	20	2008	"Normal"
"815240"	"4/7/2008"	"20:43:00"	0.68	0.398	244.36	2.4	0	1	1	"Friday"	7	20	2008	"Normal"
"815241"	"4/7/2008"	"20:44:00"	0.94125	0.396	244.07	2.4	0	1	1	"Friday"	7	20	2008	"Normal"
"815242"	"4/7/2008"	"20:45:00"	0.9479	0.39	243.43	2.4	0	1	0	"Friday"	7	20	2008	"Normal"
"815243"	"4/7/2008"	"20:46:00"	0.676	0.388	242.96	2.4	0	1	1	"Friday"	7	20	2008	"Normal"
"815244"	"4/7/2008"	"20:47:00"	0.96135	0.39	243.26	2.4	0	2	1	"Friday"	7	20	2008	"Normal"
"815245"	"4/7/2008"	"20:48:00"	0.9681	0.392	243.55	2.4	0	1	0	"Friday"	7	20	2008	"Normal"
"815246"	"4/7/2008"	"20:49:00"	0.67	0.392	243.74	2.4	0	1	1	"Friday"	7	20	2008	"Normal"
"815247"	"4/7/2008"	"20:50:00"	0.668	0.384	242.43	2.4	0	1	1	"Friday"	7	20	2008	"Normal"
"815248"	"4/7/2008"	"20:51:00"	0.9885	0.376	241.24	2.4	0	1	0	"Friday"	7	20	2008	"Normal"
"815249"	"4/7/2008"	"20:52:00"	0.995	0.382	242.13	2.4	0	2	1	"Friday"	7	20	2008	"Normal"
"815250"	"4/7/2008"	"20:53:00"	1.00185	0.384	242.08	2.4	0	1	1	"Friday"	7	20	2008	"Normal"
"815251"	"4/7/2008"	"20:54:00"	0.668	0.384	242.12	2.4	0	1	0	"Friday"	7	20	2008	"Normal"
"815252"	"4/7/2008"	"20:55:00"	1.0122	0.382	242.09	2.4	0	1	1	"Friday"	7	20	2008	"Normal"
"815253"	"4/7/2008"	"20:56:00"	1.0187	0.38	241.83	2.4	0	1	1	"Friday"	7	20	2008	"Normal"
"815254"	"4/7/2008"	"20:57:00"	1.0259	0.378	241.19	2.4	0	1	0	"Friday"	7	20	2008	"Normal"
"815255"	"4/7/2008"	"20:58:00"	1.00265	0.378	241.14	2.4	0	2	1	"Friday"	7	20	2008	"Normal"
"815256"	"4/7/2008"	"20:59:00"	0.664	0.374	240.85	2.4	0	1	1	"Friday"	7	20	2008	"Normal"
"815257"	"4/7/2008"	"21:00:00"	0.9457	0.372	240.45	2.2	0	1	0	"Friday"	7	21	2008	"Normal"
"815258"	"4/7/2008"	"21:01:00"	0.934	0.372	240.47	2.2	0	1	1	"Friday"	7	21	2008	"Normal"
"815259"	"4/7/2008"	"21:02:00"	1.328	0.372	240.49	2.2	0	1	1	"Friday"	7	21	2008	"Normal"
"815260"	"4/7/2008"	"21:03:00"	0.9148	0.372	240.35	2.2	0	1	0	"Friday"	7	21	2008	"Normal"
"815261"	"4/7/2008"	"21:04:00"	0.9167	0.372	240.45	2.2	0	2	1	"Friday"	7	21	2008	"Normal"
"815262"	"4/7/2008"	"21:05:00"	1.008	0.372	240.3	2.2	0	1	1	"Friday"	7	21	2008	"Normal"
"815263"	"4/7/2008"	"21:06:00"	0.94405	0.372	240.64	2.2	0	1	0	"Friday"	7	21	2008	"Normal"
"815264"	"4/7/2008"	"21:07:00"	0.586	0.372	240.34	2.2	0	1	1	"Friday"	7	21	2008	"Normal"
"815265"	"4/7/2008"	"21:08:00"	0.9608	0.372	240.41	2.2	0	1	1	"Friday"	7	21	2008	"Normal"
"815266"	"4/7/2008"	"21:09:00"	0.96925	0.374	240.75	2.2	0	1	0	"Friday"	7	21	2008	"Normal"
"815267"	"4/7/2008"	"21:10:00"	0.977	0.378	241.26	2.4	0	2	1	"Friday"	7	21	2008	"Normal"
"815268"	"4/7/2008"	"21:11:00"	0.9868	0.376	241.07	2.2	0	1	0	"Friday"	7	21	2008	"Normal"
"815269"	"4/7/2008"	"21:12:00"	0.578	0.374	240.97	2.2	0	1	1	"Friday"	7	21	2008	"Normal"
"815270"	"4/7/2008"	"21:13:00"	1.02285	0.376	240.94	2.2	0	1	1	"Friday"	7	21	2008	"Normal"
"815271"	"4/7/2008"	"21:14:00"	1.0403	0.374	240.61	2.2	0	1	0	"Friday"	7	21	2008	"Normal"
"815272"	"4/7/2008"	"21:15:00"	1.01945	0.372	240.43	2.2	0	1	1	"Friday"	7	21	2008	"Normal"
"815273"	"4/7/2008"	"21:16:00"	0.99325	0.374	240.66	2.2	0	2	1	"Friday"	7	21	2008	"Normal"
"815274"	"4/7/2008"	"21:17:00"	0.678	0.374	240.8	2.2	0	1	0	"Friday"	7	21	2008	"Normal"
"815275"	"4/7/2008"	"21:18:00"	1.0057	0.372	240.64	3	0	1	1	"Friday"	7	21	2008	"Normal"
"815276"	"4/7/2008"	"21:19:00"	0.668	0.366	240.17	5.8	0	1	1	"Friday"	7	21	2008	"Normal"
"815277"	"4/7/2008"	"21:20:00"	0.672	0.37	240.3	5	0	1	0	"Friday"	7	21	2008	"Normal"
"815278"	"4/7/2008"	"21:21:00"	1.01775	0.368	240.26	5	0	1	1	"Friday"	7	21	2008	"Normal"
"815279"	"4/7/2008"	"21:22:00"	0.66	0.372	240.65	3.8	0	2	1	"Friday"	7	21	2008	"Normal"
"815280"	"4/7/2008"	"21:23:00"	0.662	0.376	240.93	2.4	0	1	0	"Friday"	7	21	2008	"Normal"
